46:15.2,4429.279085,4477.446912,4722.500516,45
46:15.7,4398.911023,4464.535651,4729.09133,45
46:16.2,4400.270993,4453.550753,4731.398209,45
46:16.7,4387.404167,4455.495891,4732.117309,45
46:17.3,4376.003079,4470.646439,4731.432631,45
46:17.8,4369.355313,4488.223403,4730.409368,45
46:18.3,4365.111432,4501.8062,4729.586377,45
46:18.8,4362.338922,4515.151174,4729.153915,45
46:19.3,4361.980937,4531.914534,4727.918489,45
46:19.8,4361.763141,4543.979647,4726.900233,45
46:20.3,4365.259133,4551.093671,4726.390793,45
46:20.8,4365.821771,4555.482123,4725.793107,45
46:21.3,4361.885182,4554.89758,4725.059612,45
46:21.8,4359.663419,4551.978621,4724.95885,45
46:22.3,,,,45
46:22.8,4357.053629,4553.790453,4724.731041,45
46:23.3,4350.167415,4554.763022,4724.172784,45
46:23.8,4345.623126,4552.516225,4724.662824,45
46:24.3,4355.416409,4552.465531,4724.567069,45
46:24.8,4354.800573,4554.745499,4724.271043,45
46:25.3,4349.912694,4558.203313,4724.916919,45
46:25.8,4356.480977,4556.187454,4724.939449,45
46:26.3,,,,45
46:26.9,4370.879255,4552.687708,4724.911286,45
46:27.4,4380.429082,4553.222183,4725.197299,45
46:27.9,4412.138338,4560.053948,4723.47997,45
46:28.4,4434.717711,4566.992734,4715.470983,45
46:28.9,4434.211399,4573.092882,4718.200309,45
46:29.4,4439.836528,4574.467246,4721.573634,45
46:29.9,4444.159892,4573.356365,4724.227233,45
46:30.4,4449.105349,4575.087462,4721.557988,45
46:30.9,4455.25494,4575.449829,4720.352603,45
46:31.4,4467.514692,4573.9722,4720.366372,45
46:31.9,4477.373062,4566.686694,4718.050105,45
46:32.4,4481.125026,4556.790772,4716.573728,45
46:32.9,4480.421572,4540.047439,4713.424457,45
46:33.4,4479.039698,4527.474763,4708.563489,45
46:33.9,4479.306309,4523.07129,4708.85138,45
46:34.4,4477.119593,4519.58719,4710.733307,45
46:34.9,4474.090485,4516.031743,4715.610547,45
46:35.4,4471.776096,4517.26091,4719.922645,45
46:35.9,4468.984811,4512.782336,4719.624741,45
46:36.5,4464.739052,4507.791192,4721.337063,45
46:37.0,4458.653924,4503.21874,4722.598149,45
46:37.5,4459.128318,4494.520694,4723.806037,45
46:38.0,4449.146655,4483.80491,4726.747526,45
46:38.5,4430.172797,4501.350582,4732.740655,45
46:39.0,4412.632132,4496.142894,4732.827647,45
46:39.5,4395.904445,4499.117553,4733.528598,45
46:40.0,4385.193669,4502.874524,4734.268977,45
46:40.5,4374.457858,4509.376467,4734.076216,45
46:41.0,4370.397351,4515.677513,4733.735128,45
46:41.5,4355.315647,4519.890727,4733.313932,45
46:42.0,4330.849339,4525.339367,4732.426478,45
46:42.5,4326.720615,4540.325316,4731.865718,45
46:43.0,4346.155098,4548.662874,4728.839113,45
46:43.5,4378.274284,4554.549608,4728.143169,45
46:44.0,4382.703417,4556.654337,4727.618082,45
46:44.5,4361.423305,4559.677813,4726.504697,45
46:45.0,4351.618758,4558.523748,4725.972726,45
46:45.5,4346.318444,4558.387939,4725.51523,45
46:46.0,4344.733169,4557.361547,4725.609733,45
46:46.6,4344.064763,4556.585494,4725.465788,45
46:47.1,,,,45
46:47.6,4342.648467,4555.719945,4725.292428,45
46:48.1,4342.053285,4555.26996,4725.440754,45
46:48.6,4344.477823,4552.865449,4725.948317,45
46:49.1,4343.355676,4549.69615,4726.417078,45
46:49.6,4342.349937,4549.235526,4726.159228,45
